        -nan         -nan         -nan
        -nan         -nan         -nan
        -nan         -nan         -nan
    -44.6119     -705.046     -97.5014
    -705.046      134.603     -267.883
    -97.5014     -267.883     -68.9802
     19.5238     -509.541     -67.4345
    -509.541       22.631     -174.096
    -67.4345     -174.096      -48.379
     3.66186     -372.068     -52.4045
    -372.068      2.90432     -35.1127
    -52.4045     -35.1127     -9.14321
     16.2981      -167.42     -29.8157
     -167.42     -43.5918       49.316
    -29.8157       49.316      19.2696
     16.1292     -128.693     -21.3319
    -128.693     -24.8508      8.74217
    -21.3319      8.74217      4.63996
    -3.93727     -215.953     -28.7911
    -215.953     -4.55942      39.5286
    -28.7911      39.5286      12.5674
     13.2737     -166.145     -29.3833
    -166.145      -50.856      78.5992
    -29.3833      78.5992      29.0307
     6.81484     -98.3933     -16.7781
    -98.3933     -35.4073      83.0535
    -16.7781      83.0535      30.2089
    -18.8855     -373.252     -42.0143
    -373.252     -82.5334      320.438
    -42.0143      320.438       94.553
    -230.802     -2477.41     -317.733
    -2477.41      357.977     -151.451
    -317.733     -151.451     -42.4006
    -71.6923     -537.594     -65.4822
    -537.594      93.5267     -117.611
    -65.4822     -117.611      -25.536
    -47.1345     -355.775     -48.6204
    -355.775      77.5809     -173.138
    -48.6204     -173.138      -36.189
    -49.9834     -475.643     -67.7521
    -475.643      118.463     -273.575
    -67.7521     -273.575     -61.8004
    -53.3572     -753.128     -82.1418
    -753.128     -127.037      588.707
    -82.1418      588.707      170.058
     12.5707     -196.281     -38.2733
    -196.281     -111.077      278.982
    -38.2733      278.982      98.2277
    0.551968      2.19769       -9.996
     2.19769     -3.75308     -5.24951
      -9.996     -5.24951      2.10106
   -0.279857     0.174977     -16.8235
    0.174977     -5.37261     -14.5502
    -16.8235     -14.5502       4.0545
     1.67328      2.42873     -19.6366
     2.42873     -6.09637     -21.0664
    -19.6366     -21.0664      2.53611
     13.3732      4.91408      -29.535
     4.91408     -19.6786     -33.7065
     -29.535     -33.7065      2.98977
     1.93459     -1.07626     -20.9752
    -1.07626     -10.2661     -19.3818
    -20.9752     -19.3818      4.69825
     82.6403      40.2385     -25.9075
     40.2385     -83.8167     -33.4907
    -25.9075     -33.4907    0.0677766
      60.723      22.2678      15.6951
     22.2678     -61.7518      32.4918
     15.6951      32.4918     -1.45224
     543.714      242.102      355.412
     242.102     -512.722      545.685
     355.412      545.685     -2.56416
     397.623      185.563      349.619
     185.563     -343.975      541.925
     349.619      541.925     -17.0679
     14.0264      3.12744     -8.11092
     3.12744     -17.7599     -2.11268
    -8.11092     -2.11268      2.01434
     129.614      52.5339       96.102
     52.5339     -111.788      151.325
      96.102      151.325     -14.5639
     27.8895      7.87689      11.2278
     7.87689     -26.2888      23.7693
     11.2278      23.7693     -3.17016
     277.842      132.851      208.429
     132.851     -281.265      333.798
     208.429      333.798      3.93667
      563.61      271.488      516.007
     271.488      -517.03      815.117
     516.007      815.117     -15.4427
     544.305      280.692      487.817
     280.692     -531.998      798.701
     487.817      798.701      1.27849
     768.636      405.874      579.902
     405.874     -780.937      950.367
     579.902      950.367      26.4132
     491.182      252.372      133.441
     252.372     -496.824      212.554
     133.441      212.554      6.82079
     3151.14      1710.01      1338.96
     1710.01     -3239.68      2141.06
     1338.96      2141.06      93.4809
      64.681      42.5745     -16.3263
     42.5745     -65.4253     -19.4703
    -16.3263     -19.4703     0.148424
     30.0819      20.2216     -34.7046
     20.2216     -31.1775     -49.4169
    -34.7046     -49.4169     0.801082
     17.6507      16.8558     -11.3311
     16.8558     -17.0058     -9.14371
    -11.3311     -9.14371     0.608451
     75.7966      53.2173      -1.2929
     53.2173      -76.123      5.00247
     -1.2929      5.00247  -0.00111424
     18.6591      18.5842     -6.37394
     18.5842     -18.7859    -0.170142
    -6.37394    -0.170142   -0.0470048
     15.4794      17.4872     -2.42773
     17.4872     -16.1814      7.08646
    -2.42773      7.08646    -0.358012
     5.00766      5.87175     -11.6869
     5.87175     -7.46766     -8.85026
    -11.6869     -8.85026      1.63813
     58.9991      18.4005      43.7874
     18.4005     -47.0335      68.5833
     43.7874      68.5833     -13.9264
     144.258      57.4665      133.393
     57.4665     -118.592       203.75
     133.393       203.75     -25.6082
     300.612       120.15      288.432
      120.15     -229.432       428.89
     288.432       428.89     -65.0744
     98.3891      33.6058       87.486
     33.6058     -68.7523       128.59
      87.486       128.59     -30.1446
     853.948      380.964      838.126
     380.964     -720.607      1293.55
     838.126      1293.55     -115.642
     172.475      84.2483      159.168
     84.2483     -106.398      256.577
     159.168      256.577     -55.4312
     219.526      109.778      195.498
     109.778     -165.332      325.606
     195.498      325.606     -49.6871
     45.8718      24.7618      33.9815
     24.7618     -35.9553        68.77
     33.9815        68.77     -14.8302
     93.4231      44.1307      86.8185
     44.1307     -43.5635      136.184
     86.8185      136.184     -41.5724
     56.4131      32.4655      48.3963
     32.4655     -29.8143      92.1652
     48.3963      92.1652     -27.0072
      76.569      47.3752      72.3612
     47.3752     -17.3795      127.324
     72.3612      127.324     -52.2215
     240.909      128.414      191.782
