        -nan         -nan         -nan
        -nan         -nan         -nan
        -nan         -nan         -nan
      60.723      87.1936     -5.88186
    -42.6579     -61.7518      3.98442
      37.272      60.9992     -1.45224
     543.714      822.406     -4.73069
    -338.203     -512.722      2.90292
     715.555      1088.47     -2.56416
     397.623      598.739     -11.9812
    -227.613     -343.975      7.12282
     711.219      1076.73     -17.0679
     14.0264      19.3443     -4.30563
    -13.0894     -17.7599      3.35634
    -11.9162     -7.58171      2.01434
     129.614       183.53     -11.8605
    -78.4623     -111.788      7.46731
     204.065      295.182     -14.5639
     27.8895      36.0308      -6.0357
     -20.277     -26.2888      4.52617
     28.4912      43.0124     -3.17016
     277.842      441.735      0.11894
    -176.033     -281.265    -0.164296
      416.74      667.761      3.93667
      563.61      875.027     -10.6228
    -332.051      -517.03      6.45644
     1042.64      1623.78     -15.4427
     544.305      886.827     -1.39772
    -325.444     -531.998     0.994463
     977.032      1596.41      1.27849
     768.636      1279.73      15.4225
    -467.985     -780.937     -9.43575
     1144.38      1910.17      26.4132
     491.182      806.351      9.70547
    -301.607     -496.824      -6.1344
     257.177      431.242      6.82079
     3151.14      5333.05      112.096
    -1913.03     -3239.68     -68.2113
     2565.83      4350.33      93.4809
      64.681      119.325     -2.30944
    -34.1759     -65.4253       1.2277
    -30.3431     -40.1683     0.148424
     30.0819      56.0737     -2.78442
    -15.6304     -31.1775      1.50243
    -66.6247     -100.336     0.801082
     17.6507      39.6766     -3.85608
    -5.96502     -17.0058      1.96774
    -18.8061     -20.2552     0.608451
     75.7966      144.742     -1.08522
    -38.3073      -76.123     0.585645
    -1.50058       9.4193  -0.00111424
     18.6591      43.4753     -3.58921
    -6.30695     -18.7859      1.82718
    -9.15867     -2.16746   -0.0470048
     15.4794      39.3333     -2.94139
    -4.35888     -16.1814      1.53173
    -1.91407      12.6412    -0.358012
     5.00766       13.585     -3.81966
    -1.84152     -7.46766      2.15996
    -19.5542     -19.8605      1.63813
     58.9991      73.9828     -10.6559
    -37.1819     -47.0335      7.43778
     98.2306      129.729     -13.9264
     144.258      199.881     -15.2744
     -84.948     -118.592       9.6438
      282.06      397.856     -25.6082
     300.612      408.331     -33.8557
    -168.031     -229.432      19.9479
      610.72      837.832     -65.0744
     98.3891      122.056     -17.2311
    -54.8445     -68.7523      10.8373
     192.203      246.342     -30.1446
     853.948      1252.23      -58.766
    -490.307     -720.607       34.554
     1735.02      2552.54     -115.642
     172.475      243.154      -29.025
    -74.6576     -106.398      13.9286
     347.361      499.226     -55.4312
     219.526      328.823     -27.6832
    -109.268     -165.332      14.8481
     418.679      636.365     -49.6871
     45.8718      71.5444     -10.2443
    -22.0209     -35.9553      5.97231
     78.2073      131.568     -14.8302
     93.4231      121.471     -21.2336
    -33.2099     -43.5635      9.20277
     194.871      263.166     -41.5724
     56.4131      84.3505     -14.8655
    -19.4195     -29.8143      6.50731
     111.658      177.823     -27.0072
      76.569      107.416     -24.5287
    -12.6658     -17.3795      5.75813
     169.251       248.89     -52.2215
     240.909      379.151     -26.6179
    -122.324     -194.405      14.3293
     410.182       653.97     -42.3404
     52.1445      85.2639     -10.7485
    -27.8108       -47.39      6.40969
      71.764      125.485     -12.1389
      70.897      124.609     -12.6878
    -40.0777     -72.4882      7.43029
     75.4735      139.538     -10.8386
     249.757       414.96     -22.1577
     -130.03     -218.148      12.0523
     386.687      650.228     -31.3634
     2163.41      3335.85     -119.596
    -1225.16        -1891      68.3993
      4097.5      6325.72     -223.037
     2570.97      4111.22     -96.1682
     -1462.2     -2340.28      55.1903
     4571.46      7317.19     -167.695
     1725.37         2682      -66.299
    -990.117     -1540.73       38.505
     3287.68      5116.79     -122.422
     1262.21      1897.65     -62.6754
     -722.63     -1087.81      36.4128
     2502.79       3769.7      -120.05
     1122.56      1800.24     -26.1488
    -653.107     -1049.26      15.5797
     2096.97      3368.47     -45.2039
     81.5544      142.073     -6.46338
    -55.3879     -97.5791      3.84754
    -19.7585     -33.4364      3.45505
     228.528      392.229     -11.0661
    -137.172     -236.974      6.67802
     130.456      227.409     -4.21524
     337.121      603.751     -14.8407
    -190.371     -342.598       8.3581
     306.302      553.501     -11.0149
     1325.74      2309.61     -24.4937
    -735.681     -1283.66      13.8367
     1715.59      2994.13      -29.034
     294.891      497.485     -15.3977
    -169.988     -288.534      9.05783
     258.187      439.918     -11.3072
     1165.88      1996.59     -8.05661
     -661.43     -1134.82      4.79215
     1800.74      3089.82     -9.50343
     593.817      1048.28     -9.33067
    -323.914     -574.023      5.39049
     931.932      1650.62     -11.7252
     2763.38      4849.21      21.5663
    -1566.95     -2751.93     -11.9587
     4716.53         8282      39.9783
     870.292      1530.88      20.8298
    -497.864     -878.022     -11.7217
     1482.06      2611.59      38.8095
     239.279      401.806     -13.2509
    -135.523     -229.681       7.8603
     202.353      343.846     -9.10271
     348.923      612.449     -3.34986
    -192.041     -339.433      2.14161
     390.322      689.212     -1.15585
     197.597      325.727     -10.8538
    -114.429     -190.985      6.64704
     123.024      206.548     -4.99404
     962.546      1616.29     -5.79349
    -557.938     -938.977      3.64155
     1704.82       2868.1     -6.88246
     938.198      1603.28      13.9725
    -545.147      -933.68     -7.96537
     1630.17       2790.2      27.8145
     2805.33      4620.73       -58.53
    -1610.67     -2655.14       33.941
     4640.29      7649.54      -93.695
     252.796      434.924     -17.1841
    -138.743     -240.853      9.67006
     335.837      584.599     -19.9916
     245.623      433.946     -13.1452
    -141.221     -251.491      7.56253
     265.754      475.292     -11.5502
